AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
33.89225,-0.04191062,1.442638,-0.1777131,0.2160119,-0.1867193,0.03132769,0.03132769,False,False,-3.451352,1.147882,2.197698,0.2992458,-0.5552954,-0.7759328,33.88586,-0.2296693,0.6085728,-0.1687608,0.1884037,0.3897854,-0.02939386,-0.1559176,-0.1559176,0.1455427,0.626043,-0.1020179,0.1297796,0.2937785,-0.2815259,0.3742774,0.3742774,
33.92847,-0.04303267,1.44156,-0.1776576,0.2200856,-0.1908952,0.03386614,0.03386614,False,False,-3.447468,1.146367,2.198635,0.2890334,-0.5338101,-0.7946582,33.92191,-0.2329346,0.6083111,-0.1737921,0.1809188,0.3918959,-0.04194674,-0.1516328,-0.1516328,0.1427757,0.6262465,-0.09953868,0.1179251,0.2899664,-0.2886156,0.377113,0.377113,
33.96399,-0.04373983,1.440308,-0.1782066,0.2249049,-0.1941317,0.03566571,0.03566571,False,False,-3.494619,1.144711,2.180488,0.2343262,-0.5378632,-0.8097943,33.95806,-0.2358673,0.6077497,-0.178727,0.1724953,0.3945262,-0.05424827,-0.1468472,-0.1468472,0.1398751,0.6261909,-0.09743953,0.107733,0.2867365,-0.2946233,0.3797933,0.3797933,
33.99976,-0.05853187,1.450511,-0.1942631,0.2329647,-0.2047754,0.02653423,0.02653423,False,False,-3.430439,1.151742,2.211226,0.3074637,-0.5407109,-0.7829891,33.99394,-0.2388086,0.6070828,-0.1845922,0.1596422,0.3981266,-0.06663798,-0.1423087,-0.1423087,0.1375556,0.6264215,-0.09454167,0.09592673,0.2827622,-0.3015161,0.383119,0.383119,
34.02836,-0.06203897,1.449381,-0.1962049,0.2396355,-0.2056313,0.02836926,0.02836926,False,False,-3.427109,1.151468,2.213269,0.2998565,-0.5439513,-0.7836978,34.02216,-0.2405312,0.606638,-0.1881329,0.1459961,0.3999868,-0.07496051,-0.1391397,-0.1391397,0.13583,0.6263806,-0.09275508,0.08951438,0.2786592,-0.3056321,0.3860356,0.3860356,
34.05934,-0.06473348,1.449104,-0.1984383,0.2449387,-0.2056993,0.02999185,0.02999185,False,False,-3.425519,1.151331,2.215022,0.2977272,-0.5724194,-0.7639844,34.05312,-0.241873,0.6062414,-0.1914331,0.1288526,0.4013738,-0.08348431,-0.1358458,-0.1358458,0.134141,0.6264579,-0.09115756,0.08303749,0.2738669,-0.3092134,0.3897959,0.3897959,
34.09749,-0.06708784,1.448727,-0.200525,0.2493364,-0.2054354,0.03191959,0.03191959,False,False,-3.469094,1.14938,2.198166,0.2059788,-0.6225674,-0.7549621,34.09069,-0.2442126,0.6057658,-0.195343,0.1123217,0.4023231,-0.09132581,-0.1325216,-0.1325216,0.1328418,0.6271696,-0.09025288,0.07029098,0.2692482,-0.3137375,0.3925114,0.3925114,
34.14387,-0.0695214,1.448155,-0.2027521,0.2539224,-0.2030841,0.0337212,0.0337212,False,False,-3.445275,1.149536,2.20883,0.2358879,-0.6277416,-0.7418176,34.12502,-0.2453082,0.6054474,-0.1981816,0.09422782,0.4026935,-0.09915236,-0.1287948,-0.1287948,0.1314971,0.6278188,-0.0884341,0.06509178,0.2653994,-0.3182572,0.3947808,0.3947808,
34.17445,-0.07134712,1.447818,-0.2046794,0.2577434,-0.2007312,0.03594398,0.03594398,False,False,-3.451453,1.149187,2.207697,0.2210483,-0.620499,-0.7523876,34.16852,-0.2465736,0.6048476,-0.2012396,0.07548407,0.4035657,-0.1079236,-0.1240874,-0.1240874,0.1302785,0.6282597,-0.08681965,0.04981469,0.2617894,-0.3223034,0.3961599,0.3961599,
34.22761,-0.07366161,1.446123,-0.2073708,0.2655305,-0.1953187,0.04058256,0.04058256,False,False,-3.412269,1.148641,2.224856,0.2470874,-0.648948,-0.7195827,34.22131,-0.2479279,0.6040775,-0.2036844,0.0565866,0.4041784,-0.1164343,-0.1193025,-0.1193025,0.1295217,0.6283318,-0.08605325,0.02697628,0.2580968,-0.3252291,0.3967467,0.3967467,
34.26715,-0.07464668,1.445076,-0.2089345,0.2703999,-0.1919253,0.04280497,0.04280497,False,False,-3.469554,1.147557,2.203028,0.2115439,-0.6206564,-0.754988,34.26153,-0.2487477,0.6035701,-0.2047749,0.04353863,0.4049339,-0.1207464,-0.1174176,-0.1174176,0.1294382,0.6282318,-0.08597112,0.01069443,0.2575846,-0.3265658,0.3956271,0.3956271,
34.29996,-0.07442041,1.443789,-0.2096372,0.2760515,-0.1884054,0.04382566,0.04382566,False,False,-3.467668,1.146225,2.204198,0.1685095,-0.6495599,-0.7413865,34.2942,-0.2491868,0.6032867,-0.2051262,0.02479262,0.4052984,-0.1223692,-0.1173667,-0.1173667,0.1298637,0.6281012,-0.08630729,0.009317941,0.2589178,-0.3259436,0.3937676,0.3937676,
34.33001,-0.07381317,1.442708,-0.2095178,0.2793046,-0.1840856,0.04465179,0.04465179,False,False,-3.468836,1.145046,2.20414,0.1502072,-0.6561319,-0.7395248,34.32411,-0.2493037,0.603256,-0.2048637,0.007708017,0.4044088,-0.1221859,-0.1181036,-0.1181036,0.1308249,0.628275,-0.08617985,0.02497462,0.259546,-0.322771,0.3933969,0.3933969,
