AppTime,Actor,Event_Category,Event_Type,Object,Attributes
462.5146,SYSTEM,SCREEN,SCREEN_UPDATE,UPDATE,Screen information Updated
462.8354,USER,EYE-TRACKING,DECISION_MAKING,,11.8963
463.248,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.3301
465.0736,USER,ACTION,BTN_TOUCH,btn_pay,Screen1(Home_screen):btn_pay()
465.0746,SYSTEM,SYSTEM_MESSAGE,RESULT_MSG,result_message,trying to pay
465.3482,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,1.5999
465.367,USER,EYE-TRACKING,DETECTED_ITEM,total_TA,12.4545
465.5319,USER,EYE-TRACKING,DECISION_MAKING,,12.6581
465.7314,USER,EYE-TRACKING,DECISION_MAKING,,12.8406
466.2879,USER,EYE-TRACKING,DETECTED_ITEM,Smartphone,0.3052
467.6453,USER,EYE-TRACKING,DETECTED_ITEM,Smartphone,1.0989
467.7781,USER,EYE-TRACKING,DETECTED_ITEM,total_DC,2.0226
469.5162,USER,ACTION,PAY,card,discount_yn:Y
469.5174,USER,ACTION,END,9000,discount_yn:Y
469.5181,SYSTEM,SYSTEM_MESSAGE,RESULT_MSG,9000,discount_yn:Y
469.5654,USER,EYE-TRACKING,DETECTED_ITEM,Smartphone,1.6928
470.4103,USER,EYE-TRACKING,DECISION_MAKING,주스,0.4336
470.8871,USER,EYE-TRACKING,DETECTED_ITEM,result_message,0.4549
471.5154,SYSTEM,SCREEN,SCREEN_CHANGE,card:CallEndingScneneAfter5f,(SUCC) End of Game!
472.373,USER,EYE-TRACKING,DETECTED_ITEM,ResultMsg,0.5199
472.8956,USER,EYE-TRACKING,DETECTED_ITEM,ResultMsg,0.3641
474.3754,USER,EYE-TRACKING,DETECTED_ITEM,ResultMsg,0.4099
476.6642,SYSTEM,SCENE,START,START(),scene_name:EndEvent.cs
