AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
204.7382,-0.002316556,1.541527,-0.01688724,0.1373574,0.08302402,-0.04114342,-0.04114342,False,False,-3.471361,1.246741,2.039988,0.02773554,-0.5071348,-0.8614095,204.7337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.7625,-0.001750306,1.541186,-0.01515198,0.142895,0.08263673,-0.0405977,-0.0405977,False,False,-3.472899,1.241499,2.034914,-0.04907477,-0.2138885,-0.9756224,204.7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.7862,-0.001656903,1.540659,-0.01429596,0.146404,0.0850145,-0.04261099,-0.04261099,False,False,-3.475102,1.240635,2.034141,-0.04808398,-0.2152389,-0.9753639,204.7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.8243,-0.001225204,1.538851,-0.01128406,0.1538317,0.08646193,-0.03965722,-0.03965722,False,False,-3.52468,1.236696,2.043947,-0.03723792,-0.4845109,-0.8739756,204.8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.8477,-0.001457482,1.538148,-0.009585496,0.1554614,0.08433808,-0.0371805,-0.0371805,False,False,-3.525222,1.23598,2.042292,-0.03510961,-0.507759,-0.8607744,204.8428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.8736,-0.001835934,1.537573,-0.007948074,0.1570271,0.08128053,-0.03596551,-0.03596551,False,False,-3.525452,1.2359,2.041134,-0.0549883,-0.504441,-0.8616806,204.8689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.9146,-0.003315204,1.537011,-0.005570119,0.1560919,0.07704969,-0.03385587,-0.03385587,False,False,-3.52532,1.2352,2.038361,-0.05440979,-0.5060311,-0.8607802,204.9098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.9394,-0.003960676,1.537025,-0.004257356,0.1570471,0.07619318,-0.03279753,-0.03279753,False,False,-3.525291,1.234128,2.036347,0.0435082,-0.5418774,-0.8393186,204.9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204.9633,-0.004646655,1.537487,-0.002731156,0.1567952,0.07652111,-0.02953228,-0.02953228,False,False,-3.482502,1.239461,2.029532,0.08412947,-0.5265077,-0.8459932,204.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.0014,-0.005541916,1.539421,-0.0008933498,0.1665511,0.07651513,-0.02683938,-0.02683938,False,False,-3.463229,1.240844,2.024938,0.08951067,-0.5444422,-0.8340023,204.9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.0243,-0.005836405,1.540296,0.0004484612,0.1690158,0.07562183,-0.02655809,-0.02655809,False,False,-3.510753,1.235387,2.0306,0.0757767,-0.5364833,-0.8404928,205.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.0472,-0.006584084,1.541631,0.001614443,0.1714628,0.0796218,-0.02432968,-0.02432968,False,False,-3.512924,1.234866,2.029839,0.0671979,-0.5367157,-0.8410752,205.0424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.0702,-0.006980925,1.542272,0.003149439,0.174101,0.08408976,-0.01696326,-0.01696326,False,False,-3.513016,1.235738,2.028661,0.07577688,-0.6641356,-0.743748,205.0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.094,-0.007168159,1.543278,0.004874917,0.1811942,0.09088261,-0.01191901,-0.01191901,False,False,-3.521469,1.235705,2.028785,0.1580344,-0.7177736,-0.6780929,205.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.116,-0.007339422,1.543942,0.006080262,0.1779616,0.09368888,-0.0062259,-0.0062259,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.1397,-0.007482775,1.54301,0.006543457,0.1782195,0.09542137,-0.00631467,-0.00631467,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.1614,-0.008596182,1.541802,0.005907808,0.1765056,0.09516677,-0.008558175,-0.008558175,True,True,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.1832,-0.008928749,1.541178,0.00536426,0.1747941,0.09095435,-0.01336269,-0.01336269,True,True,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.2064,-0.01025376,1.540641,0.005557414,0.1757133,0.08979404,-0.01586281,-0.01586281,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.2312,-0.01091213,1.539912,0.007373966,0.1813941,0.08711679,-0.01503953,-0.01503953,True,True,-3.518182,1.237894,2.023947,-0.04313848,-0.7444137,-0.6662999,205.2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
