AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
13.29829,-0.0184435,1.478704,-0.03111507,0.04034937,0.112558,0.003897013,0.003897013,False,False,-3.48258,1.177682,2.057269,-0.3892254,-0.5612609,-0.7303897,13.29285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.32123,-0.01863628,1.478775,-0.03123945,0.04025322,0.1125327,0.004087786,0.004087786,False,False,-3.482588,1.17769,2.057328,-0.3940312,-0.583239,-0.7103184,13.31569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.34437,-0.0188692,1.478723,-0.0314116,0.04019877,0.1126906,0.004331362,0.004331362,False,False,-3.481437,1.177759,2.057268,-0.3984022,-0.5816554,-0.709172,13.33874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.3651,-0.01904257,1.478748,-0.03146484,0.04032345,0.112741,0.004715112,0.004715112,False,False,-3.478773,1.177688,2.057014,-0.355018,-0.5824795,-0.7312053,13.35984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.38737,-0.01916001,1.478755,-0.03151135,0.04028114,0.1124888,0.005104096,0.005104096,False,False,-3.484434,1.178165,2.057829,-0.2958835,-0.5264852,-0.7970297,13.38107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.41005,-0.01941908,1.478727,-0.03149287,0.04050467,0.111931,0.005534358,0.005534358,False,False,-3.496772,1.178947,2.059727,-0.19776,-0.4616749,-0.8647079,13.40471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.432,-0.01970307,1.478642,-0.03146343,0.04104767,0.1111257,0.005960386,0.005960386,False,False,-3.498874,1.179108,2.060181,-0.1930361,-0.4359631,-0.8790163,13.42662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.45712,-0.01994215,1.478439,-0.03136948,0.0420678,0.1103147,0.00613763,0.00613763,False,False,-3.498659,1.179048,2.060207,-0.1624653,-0.4410249,-0.8826523,13.45089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.47912,-0.02014843,1.478236,-0.03141729,0.04327508,0.1093381,0.00600148,0.00600148,False,False,-3.49026,1.178589,2.058902,-0.1568579,-0.4410055,-0.8836851,13.47299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.50008,-0.02043749,1.478016,-0.03147235,0.04377361,0.1085935,0.006000336,0.006000336,False,False,-3.479516,1.177973,2.057309,-0.140492,-0.4301471,-0.8917513,13.49464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.5232,-0.02057241,1.478037,-0.0315091,0.04382192,0.1080746,0.006179645,0.006179645,False,False,-3.480364,1.177886,2.05748,-0.1553766,-0.4270874,-0.8907447,13.51684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.54887,-0.02072383,1.478137,-0.03165008,0.04354761,0.1080268,0.006469357,0.006469357,False,False,-3.479185,1.177799,2.057326,-0.1473729,-0.4430681,-0.8842816,13.54311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.57595,-0.02088319,1.478174,-0.03178539,0.04317335,0.1079551,0.006902824,0.006902824,False,False,-3.478845,1.177791,2.057393,-0.1710656,-0.447159,-0.8779345,13.5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.59782,-0.02098838,1.478263,-0.03188899,0.04274437,0.107589,0.007196147,0.007196147,False,False,-3.478229,1.177787,2.057374,-0.1384483,-0.4653033,-0.8742504,13.59162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.61972,-0.02111347,1.478431,-0.03200193,0.0423032,0.1071648,0.007382109,0.007382109,False,False,-3.478029,1.177827,2.057431,-0.1518677,-0.4426283,-0.8837439,13.61406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.64257,-0.02117748,1.478513,-0.03205351,0.04167857,0.1068595,0.007605084,0.007605084,False,False,-3.477247,1.177861,2.057413,-0.1483816,-0.4332532,-0.888956,13.63663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.66459,-0.0212275,1.4787,-0.03217309,0.04117097,0.1065513,0.007815102,0.007815102,False,False,-3.474122,1.177799,2.057065,-0.1435969,-0.4506725,-0.8810478,13.65872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.69028,-0.02121282,1.478718,-0.03223104,0.04101757,0.1065711,0.007828034,0.007828034,False,False,-3.473644,1.177873,2.057166,-0.1394532,-0.4459903,-0.884092,13.68464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.71227,-0.02128436,1.478761,-0.03233489,0.04070407,0.1064459,0.007657697,0.007657697,False,False,-3.473447,1.177886,2.057209,-0.1572477,-0.4664606,-0.870437,13.70666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.73231,-0.02134302,1.478807,-0.03247721,0.04053411,0.1063819,0.007668193,0.007668193,False,False,-3.473454,1.177975,2.057293,-0.1738818,-0.4402659,-0.880862,13.72728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
