AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
14.43947,0.3579606,1.498291,0.05749174,-0.03375197,0.07340705,0.04891541,0.04891541,False,False,-3.85683,1.200135,1.964284,0.3593758,-0.3177835,-0.8773978,14.43338,0.4025611,1.043378,0.2501509,0.06055366,-0.2074447,0.1662301,0.04610009,0.04610009,0.6084673,1.093113,0.1238868,0.06717977,-0.235108,0.4352516,-0.07973481,-0.07973481,
14.46237,0.35713,1.497828,0.05823392,-0.02971451,0.06854596,0.04940489,0.04940489,False,False,-3.846881,1.198784,1.962991,0.3607814,-0.3355933,-0.8701614,14.45607,0.4008896,1.043832,0.2508801,0.07377111,-0.2083371,0.1630871,0.04493415,0.04493415,0.6067371,1.092825,0.1249248,0.07841551,-0.2340909,0.4316424,-0.08077671,-0.08077671,
14.50324,0.3554678,1.496694,0.06004817,-0.02056562,0.05618045,0.05044069,0.05044069,False,False,-3.854314,1.19888,1.962135,0.3759587,-0.3118787,-0.8725538,14.4964,0.3976163,1.044878,0.252182,0.09327786,-0.210481,0.1570033,0.04300428,0.04300428,0.6034216,1.092147,0.1273993,0.1009954,-0.2304812,0.4232535,-0.0827923,-0.0827923,
14.52809,0.3544891,1.495886,0.06098208,-0.01508119,0.04873288,0.0506175,0.0506175,False,False,-3.854722,1.198433,1.961222,0.3718898,-0.3374502,-0.8647521,14.52255,0.3952332,1.045814,0.2530322,0.1036971,-0.21247,0.1525761,0.04165264,0.04165264,0.6005614,1.091442,0.1286714,0.118148,-0.2276879,0.4145946,-0.08612387,-0.08612387,
14.57001,0.3524995,1.493886,0.06282312,-0.003783579,0.03165054,0.05065882,0.05065882,False,False,-3.855084,1.197288,1.959497,0.3707817,-0.3150094,-0.873648,14.56291,0.3899356,1.048484,0.252787,0.1312975,-0.2173072,0.1426399,0.03741251,0.03741251,0.5961644,1.088705,0.1327329,0.15388,-0.2192554,0.3989526,-0.09084828,-0.09084828,
14.59805,0.3514211,1.492634,0.0636062,0.002082028,0.02215396,0.05057511,0.05057511,False,False,-3.85004,1.195796,1.958337,0.3545412,-0.2879291,-0.8895856,14.5919,0.3866846,1.049349,0.2539235,0.1427341,-0.2196126,0.134573,0.0361256,0.0361256,0.5929732,1.086914,0.1361456,0.1721037,-0.2136697,0.3892192,-0.09240465,-0.09240465,
14.64287,0.349012,1.490337,0.06502882,0.01283373,0.001943228,0.05033716,0.05033716,False,False,-3.848691,1.193844,1.956495,0.3670707,-0.310792,-0.8767219,14.6369,0.3801374,1.050728,0.2555439,0.1710575,-0.2232097,0.1210953,0.03374687,0.03374687,0.5870541,1.084209,0.1409062,0.1900541,-0.2061651,0.3753475,-0.09436075,-0.09436075,
14.68587,0.3462148,1.488776,0.06615002,0.02056023,-0.01883803,0.04931001,0.04931001,False,False,-3.846023,1.191935,1.954982,0.3720088,-0.2976376,-0.8792012,14.67903,0.3710909,1.052465,0.2567344,0.2046774,-0.2275801,0.103654,0.02904658,0.02904658,0.5801047,1.080548,0.1464677,0.2093829,-0.1963154,0.359374,-0.09558371,-0.09558371,
14.72867,0.3434154,1.487413,0.06667517,0.02695971,-0.04041892,0.04842868,0.04842868,False,False,-3.84496,1.190329,1.953635,0.3418009,-0.2818397,-0.8965046,14.72222,0.3600241,1.054089,0.2577227,0.2491092,-0.2324655,0.08339217,0.02254636,0.02254636,0.5725459,1.076833,0.1524645,0.2313917,-0.1858339,0.3411117,-0.09932639,-0.09932639,
14.75776,0.3419588,1.486929,0.06648722,0.02961645,-0.05115917,0.04827681,0.04827681,False,False,-3.845724,1.189422,1.952955,0.372375,-0.3788137,-0.8472354,14.75197,0.3518571,1.05497,0.258193,0.2753831,-0.2350584,0.06774847,0.01814459,0.01814459,0.5673069,1.074646,0.1566035,0.2373301,-0.1793812,0.3279182,-0.1018341,-0.1018341,
