AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
28.60171,-0.07348393,1.507511,0.1834646,-0.01126146,0.02433423,0.1198468,0.1198468,False,False,-3.454349,1.21542,1.837085,-0.016579,-0.1361794,-0.9905416,28.59578,-0.1484884,1.672993,0.03410363,0.04322219,-0.6162192,0.6550679,0.06014881,0.06014881,0.1327238,0.6355137,0.2548254,0.1064979,0.4016836,-0.3326283,0.4080957,0.4080957,
28.62971,-0.07339837,1.507376,0.1835108,-0.01075466,0.02365949,0.1173924,0.1173924,False,False,-3.451283,1.214522,1.83688,-0.02758618,-0.1547258,-0.9875552,28.62406,-0.1507018,1.673958,0.03399432,0.06324648,-0.6123316,0.6585513,0.06969734,0.06969734,0.1351753,0.6348792,0.2532161,0.1080971,0.4043412,-0.331023,0.4086437,0.4086437,
28.66283,-0.07350489,1.507239,0.1835878,-0.009956324,0.02243555,0.1156408,0.1156408,False,False,-3.429937,1.209514,1.83637,0.006074672,-0.1352338,-0.9907876,28.65675,-0.1523352,1.675044,0.03469753,0.05644366,-0.6210697,0.6497063,0.06925607,0.06925607,0.1382182,0.6342109,0.2515303,0.10605,0.4072353,-0.328754,0.4096344,0.4096344,
28.6906,-0.07352914,1.507155,0.183645,-0.009439911,0.02169892,0.1152027,0.1152027,False,False,-3.429417,1.209272,1.836304,-0.0005707383,-0.160478,-0.9870258,28.68382,-0.1534379,1.675812,0.03553152,0.05528889,-0.6261928,0.6438157,0.07041711,0.07041711,0.1406702,0.6337957,0.2503608,0.1008401,0.4094839,-0.3267668,0.4102801,0.4102801,
28.72149,-0.07359708,1.50709,0.183844,-0.008947697,0.02090762,0.1154484,0.1154484,False,False,-3.435858,1.210365,1.836156,0.007228259,-0.1490142,-0.988799,28.715,-0.154343,1.676793,0.03632176,0.04818293,-0.6209373,0.6474555,0.0772107,0.0772107,0.1427429,0.6333774,0.249298,0.09176216,0.411387,-0.3247701,0.4108761,0.4108761,
28.75142,-0.07361595,1.506976,0.1840435,-0.008523693,0.02092692,0.1157731,0.1157731,False,False,-3.395623,1.200862,1.835619,0.05862067,-0.3187223,-0.9460204,28.74483,-0.1543416,1.675738,0.03604925,0.01736173,-0.624742,0.6441869,0.07644134,0.07644134,0.1447988,0.6330197,0.248253,0.07810525,0.4130433,-0.322642,0.4113652,0.4113652,
28.78329,-0.07364697,1.506898,0.1842791,-0.008150497,0.02155467,0.1159364,0.1159364,False,False,-3.396563,1.200951,1.835371,0.08246846,-0.3484668,-0.9336682,28.77683,-0.1539483,1.674505,0.03572345,0.03669452,-0.6269446,0.6430222,0.07538778,0.07538778,0.1463637,0.6328868,0.24755,0.06384981,0.4141909,-0.3211437,0.4118042,0.4118042,
28.81503,-0.07364722,1.506801,0.1845046,-0.007564913,0.02258585,0.1157858,0.1157858,False,False,-3.425543,1.207217,1.835399,0.07118144,-0.3115722,-0.9475411,28.80892,-0.1540625,1.672918,0.0350554,0.04875313,-0.6291226,0.6434085,0.07512335,0.07512335,0.1473898,0.6329025,0.2464309,0.05125947,0.4150626,-0.3206781,0.4118725,0.4118725,
28.84556,-0.07358125,1.506639,0.1847304,-0.007137634,0.02324003,0.1162839,0.1162839,False,False,-3.427547,1.20747,1.835206,0.07066146,-0.2933571,-0.9533702,28.83881,-0.1542437,1.671854,0.03444231,0.04257328,-0.6361035,0.6384208,0.0717781,0.0717781,0.1476808,0.6327873,0.2455531,0.03911116,0.4161221,-0.3210811,0.4117988,0.4117988,
28.88194,-0.07346751,1.506615,0.1849035,-0.006667152,0.02371853,0.1172998,0.1172998,False,False,-3.428031,1.207508,1.834938,0.07130586,-0.2901573,-0.9543144,28.87527,-0.1531109,1.671731,0.03478992,0.02378041,-0.6415456,0.6302441,0.06576022,0.06576022,0.1478466,0.6327028,0.2447703,0.02817297,0.4169225,-0.3218337,0.4115877,0.4115877,
