AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
26.00451,0.009926025,1.582735,-0.03817733,-0.05951655,0.05652487,-0.006496933,-0.006496933,False,False,-3.500463,1.282901,2.061084,0.1629001,-0.3482612,-0.9231291,25.99819,-0.1921871,0.6577774,-0.01339078,0.00434237,0.3844419,0.100168,-0.04672982,-0.04672982,0.1512304,0.6608709,-0.02662396,0.008232534,0.3297924,-0.1014451,0.07935866,0.07935866,
26.02842,0.009809574,1.582303,-0.03750859,-0.05749508,0.05511056,-0.00608998,-0.00608998,False,False,-3.503739,1.28244,2.060895,0.1621344,-0.3520338,-0.9218259,26.02273,-0.1923175,0.6579543,-0.01348567,0.005560305,0.3841782,0.1002379,-0.04689312,-0.04689312,0.1510025,0.6607837,-0.0267514,0.008451521,0.3296914,-0.101704,0.07932843,0.07932843,
26.05354,0.009567291,1.581661,-0.03682283,-0.05448714,0.05369847,-0.005754936,-0.005754936,False,False,-3.501616,1.282179,2.060183,0.1606703,-0.326054,-0.9315853,26.04759,-0.1919601,0.6579158,-0.01319385,0.005092391,0.3841249,0.09987008,-0.04699406,-0.04699406,0.1507426,0.6606995,-0.02663088,0.009250575,0.3294273,-0.1021007,0.07930062,0.07930062,
26.08948,0.009266619,1.579612,-0.03527033,-0.04388165,0.05181211,-0.007788844,-0.007788844,False,False,-3.499903,1.281392,2.059253,0.149457,-0.3117221,-0.9383325,26.08253,-0.1918116,0.6579556,-0.01303124,0.006197352,0.3844137,0.09881364,-0.04664747,-0.04664747,0.1504551,0.6607828,-0.02654755,0.008602374,0.32919,-0.1022962,0.07909469,0.07909469,
26.11813,0.009323739,1.577964,-0.0340824,-0.03551108,0.05182453,-0.009974726,-0.009974726,False,False,-3.501368,1.280283,2.058424,0.1395663,-0.320418,-0.9369254,26.11202,-0.192344,0.6579642,-0.01322341,0.00657658,0.38476,0.09796315,-0.04621954,-0.04621954,0.1502796,0.6608395,-0.02620673,0.01035856,0.3289364,-0.1025918,0.07957561,0.07957561,
26.14585,0.009352481,1.575896,-0.0327043,-0.02514811,0.05207305,-0.01184158,-0.01184158,True,False,,,,,,,,-0.1920122,0.6580265,-0.01242256,0.01055982,0.3842684,0.09715202,-0.04595489,-0.04595489,0.1498739,0.6609776,-0.02569425,0.01651991,0.3282055,-0.1037343,0.0805332,0.0805332,
26.18485,0.009726422,1.570286,-0.03017276,0.003720648,0.05172049,-0.01366431,-0.01366431,True,False,,,,,,,,-0.191947,0.6584969,-0.01199532,0.02033929,0.3827628,0.09710784,-0.04576253,-0.04576253,0.1496819,0.6612894,-0.02502668,0.02073065,0.3269992,-0.1046537,0.08179941,0.08179941,
26.21559,0.009646855,1.56701,-0.02899185,0.02111646,0.05127504,-0.01426298,-0.01426298,True,False,,,,,,,,-0.1919031,0.6589575,-0.01155233,0.02535461,0.3804198,0.09715762,-0.04568904,-0.04568904,0.1496487,0.6618431,-0.02435541,0.02509733,0.3249027,-0.1039008,0.08275134,0.08275134,
26.24773,0.009504911,1.559505,-0.02610875,0.05689055,0.04957915,-0.0152575,-0.0152575,True,False,,,,,,,,-0.1922216,0.65928,-0.01126528,0.02054792,0.3787543,0.09723879,-0.04491391,-0.04491391,0.1495579,0.6623996,-0.02348077,0.02876198,0.3224945,-0.1035502,0.08341075,0.08341075,
26.27435,0.009369794,1.555703,-0.0246999,0.07477535,0.0485111,-0.01539465,-0.01539465,False,False,,,,,,,,-0.1933601,0.659389,-0.01190567,0.01178196,0.3782786,0.09740485,-0.04503601,-0.04503601,0.1493253,0.6633711,-0.02264702,0.03989813,0.3175075,-0.1051424,0.08675104,0.08675104,
26.31231,0.008773897,1.548461,-0.02173407,0.107972,0.04522425,-0.01455066,-0.01455066,False,False,,,,,,,,-0.1940885,0.6604161,-0.01146162,0.04100289,0.3721677,0.1002432,-0.05045817,-0.05045817,0.1492693,0.665516,-0.02031755,0.07761757,0.3059798,-0.1024523,0.08990775,0.08990775,
26.34123,0.008358989,1.544057,-0.02016288,0.1248241,0.04337814,-0.0141951,-0.0141951,False,False,,,,,,,,-0.1934569,0.6627568,-0.009066939,0.0995093,0.3599932,0.1048667,-0.05694394,-0.05694394,0.149334,0.6688242,-0.01661205,0.1437405,0.2924762,-0.09909794,0.09120393,0.09120393,
26.38118,0.007388864,1.534068,-0.01734053,0.1594383,0.03966622,-0.01413,-0.01413,False,False,-3.495204,1.247216,2.042656,0.192658,-0.473738,-0.8593262,26.37498,-0.1924703,0.6680909,-0.001017213,0.2178404,0.3361858,0.1079959,-0.05611717,-0.05611717,0.1491455,0.6747639,-0.008397698,0.2412567,0.2705258,-0.09439643,0.09028105,0.09028105,
26.41177,0.006942904,1.529215,-0.0156959,0.1764679,0.03790112,-0.01531503,-0.01531503,False,False,-3.497283,1.241283,2.040366,0.1677166,-0.4555533,-0.8742536,26.40635,-0.191002,0.6732053,0.00635004,0.2868383,0.3161973,0.1184999,-0.05881129,-0.05881129,0.1478831,0.6801479,-0.0007214546,0.2982917,0.2521816,-0.1057662,0.09605879,0.09605879,
26.44269,0.00588567,1.518615,-0.01242322,0.2113523,0.0348745,-0.01771818,-0.01771818,False,False,-3.502909,1.234251,2.038055,0.174125,-0.4447296,-0.8785565,26.43713,-0.1891735,0.6786559,0.01727831,0.3317767,0.2991603,0.1327836,-0.06108091,-0.06108091,0.1464061,0.6871328,0.01179087,0.3699712,0.232845,-0.1170045,0.09946611,0.09946611,
26.46876,0.005338345,1.513252,-0.01095318,0.2277125,0.03293492,-0.01781517,-0.01781517,False,False,-3.501465,1.228354,2.035859,0.06575976,-0.6007844,-0.7966896,26.46301,-0.1885936,0.6823932,0.02634144,0.3804444,0.2908586,0.1361867,-0.06467389,-0.06467389,0.1468675,0.6925418,0.0219444,0.4341488,0.2204532,-0.1168734,0.09995479,0.09995479,
26.4936,0.00481537,1.508123,-0.009267063,0.2409376,0.03090585,-0.01821896,-0.01821896,False,False,-3.491912,1.223126,2.033486,-0.03753092,-0.7712306,-0.635427,26.48794,-0.1887351,0.6882458,0.0394069,0.4875696,0.2785584,0.1311603,-0.06492408,-0.06492408,0.1485377,0.7003133,0.03571618,0.5366022,0.2030327,-0.109215,0.100874,0.100874,
26.5207,0.004312646,1.502908,-0.007414451,0.2536044,0.02961719,-0.01916331,-0.01916331,False,False,-3.485247,1.217248,2.031184,-0.1074849,-0.8666905,-0.4870974,26.51498,-0.1880511,0.6965219,0.05398381,0.6064976,0.2567798,0.1254901,-0.06879006,-0.06879006,0.1499138,0.7090485,0.05004203,0.6279365,0.1828464,-0.09962822,0.1020528,0.1020528,
26.55558,0.003469955,1.491099,-0.003591137,0.2825242,0.02834193,-0.02246325,-0.02246325,False,False,-3.480085,1.209278,2.027596,-0.1438946,-0.8954841,-0.4211502,26.54953,-0.185322,0.7111998,0.077209,0.73774,0.2230037,0.1232132,-0.0698704,-0.0698704,0.1503648,0.7240217,0.07255852,0.7220369,0.1509306,-0.09556679,0.1060417,0.1060417,
26.58067,0.003129002,1.48438,-0.001640965,0.2978737,0.02736034,-0.02272202,-0.02272202,False,False,-3.48525,1.202824,2.025152,-0.1414215,-0.877561,-0.4581251,26.57475,-0.181831,0.7227829,0.0952003,0.8004691,0.2013276,0.123268,-0.068412,-0.068412,0.1491277,0.7357222,0.08971274,0.7687426,0.1286688,-0.09614732,0.1077272,0.1077272,
26.60767,0.003000177,1.478159,0.0002800645,0.3117467,0.02620597,-0.02224894,-0.02224894,False,False,-3.482794,1.196143,2.022134,-0.1382088,-0.8926103,-0.4291005,26.60186,-0.1780968,0.7360759,0.1130092,0.8659333,0.178355,0.1216628,-0.0632919,-0.0632919,0.1478049,0.7500585,0.1074555,0.8444095,0.1015572,-0.09288083,0.1051137,0.1051137,
26.64567,0.002608322,1.466663,0.003851518,0.3355809,0.02478732,-0.02156036,-0.02156036,False,False,-3.485904,1.185843,2.018229,-0.1329524,-0.8794345,-0.4570523,26.63937,-0.1691577,0.760896,0.141849,0.9768513,0.1334979,0.1229071,-0.05749693,-0.05749693,0.1474226,0.7748323,0.134727,0.9287274,0.05574431,-0.07578611,0.09775081,0.09775081,
26.67037,0.002538934,1.461294,0.004968751,0.3475823,0.02444066,-0.02139934,-0.02139934,False,False,-3.490217,1.179192,2.015895,-0.1527134,-0.8826661,-0.4444655,26.66492,-0.1625116,0.7797034,0.1602603,1.011469,0.1022846,0.1237958,-0.05203776,-0.05203776,0.1474423,0.7935978,0.152514,0.9552448,0.02478027,-0.05967715,0.09014171,0.09014171,
26.69535,0.002320718,1.456574,0.00607268,0.3575834,0.02383295,-0.0207536,-0.0207536,False,False,-3.498834,1.172376,2.014045,-0.1354432,-0.8910528,-0.4331795,26.69011,-0.156867,0.7978334,0.1761838,1.020541,0.07487429,0.1230577,-0.04310431,-0.04310431,0.1472418,0.8120902,0.1680588,0.9680032,-0.004391139,-0.04444198,0.08004481,0.08004481,
