AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
67.59983,0.01863356,1.559978,0.001076281,-0.004614374,-0.04120471,0.01041381,0.01041381,FALSE,FALSE,-3.513599,1.256959,2.012761,-0.2141415,0.1063443,-0.9709832,63.54781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.71526,0.01865805,1.560016,0.00115998,-0.004614035,-0.04101735,0.01035464,0.01035464,FALSE,FALSE,-3.552883,1.255812,2.006115,0.06938107,-0.1288912,-0.989224,67.70747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.77271,0.02251906,1.559349,0.003942973,0.000614749,-0.04095402,0.01050454,0.01050454,FALSE,FALSE,-3.552834,1.255448,2.005481,0.04614714,-0.1157707,-0.9921938,67.7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.82134,0.02259072,1.559129,0.004579833,0.001608793,-0.04050595,0.0100844,0.0100844,FALSE,FALSE,-3.538607,1.255302,2.006788,0.06898884,-0.1044627,-0.9921305,67.81292,-0.1135991,1.06373,0.2472082,0.007327807,-0.01785359,-0.1027691,0.06756379,0.06756379,0.1189101,1.073165,0.263896,0.008242108,0.06663284,0.173792,-0.07206792,-0.07206792
67.8542,0.02276641,1.558877,0.005327924,0.002643633,-0.03922629,0.009836915,0.009836915,FALSE,FALSE,-3.519823,1.255208,2.008951,0.1403606,-0.03903421,-0.9893239,67.84757,-0.1134256,1.063462,0.2474434,0.00783457,-0.01759084,-0.1030041,0.06735494,0.06735494,0.1189276,1.073041,0.2639984,0.00414817,0.06672904,0.1736431,-0.0721769,-0.0721769
67.88606,0.02287084,1.558863,0.005842082,0.003120136,-0.0387874,0.009896326,0.009896326,FALSE,FALSE,-3.503572,1.255328,2.010787,0.1629631,-0.003814477,-0.9866188,67.87941,-0.1131018,1.063114,0.2478647,0.009520131,-0.01720802,-0.1028205,0.06749241,0.06749241,0.1189913,1.073039,0.2641474,0.004383103,0.06645392,0.173602,-0.07214954,-0.07214954
67.91704,0.02266019,1.558872,0.006416087,0.003401691,-0.03846017,0.01013627,0.01013627,FALSE,FALSE,-3.492072,1.255272,2.011822,0.1947431,0.01325763,-0.980762,67.91056,-0.113221,1.063106,0.2480373,0.008664762,-0.01703395,-0.1028109,0.06755266,0.06755266,0.1189926,1.073117,0.2643586,0.00656675,0.06610274,0.1739964,-0.07223582,-0.07223582
67.95081,0.02242878,1.558922,0.006944225,0.003374168,-0.03848074,0.01007557,0.01007557,FALSE,FALSE,-3.514565,1.255251,2.008627,0.1609063,-0.03304095,-0.9864095,67.94424,-0.1130562,1.062999,0.2482908,0.009896112,-0.0168187,-0.1025006,0.06743399,0.06743399,0.1192521,1.073065,0.2645372,0.009287237,0.06609496,0.1746713,-0.07215316,-0.07215316
67.99052,0.02203619,1.558797,0.007341731,0.003822332,-0.03877404,0.01032795,0.01032795,FALSE,FALSE,-3.494453,1.2552,2.010539,0.1970005,0.006850431,-0.9803682,67.98348,-0.1126736,1.063007,0.2485726,0.01035576,-0.01679876,-0.101815,0.06780849,0.06780849,0.1197807,1.072871,0.2648046,0.01213965,0.06673831,0.1758521,-0.07206461,-0.07206461
68.02452,0.02189503,1.558733,0.007486549,0.004012011,-0.0392553,0.01073361,0.01073361,FALSE,FALSE,-3.49105,1.255166,2.010596,0.1865893,0.02205963,-0.9821821,68.01871,-0.1120815,1.062997,0.2489938,0.01049807,-0.01700243,-0.1015459,0.06749064,0.06749064,0.1199384,1.072895,0.2649119,0.007987936,0.06622256,0.1758015,-0.07156725,-0.07156725
