AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
63.11039,0.1401085,1.500952,-0.02057892,-0.07690052,0.01372768,0.01868158,0.01868158,FALSE,FALSE,-3.632901,1.203608,2.015452,0.01672939,-0.08662781,-0.9960923,59.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.22201,0.1399822,1.501028,-0.02038745,-0.07720212,0.0137909,0.01857874,0.01857874,FALSE,FALSE,-3.628132,1.203431,2.017123,0.03338788,-0.0616979,-0.9975307,63.21528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.27579,0.1410332,1.502225,0.001055725,-0.09096184,0.009551271,0.02332799,0.02332799,FALSE,FALSE,-3.631904,1.203905,2.01723,0.03225856,-0.0767488,-0.9965184,63.25066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.31329,0.1408651,1.501865,0.000459868,-0.09004921,0.01093792,0.0226624,0.0226624,FALSE,FALSE,-3.632258,1.203709,2.017708,0.02361753,-0.06235782,-0.9977575,63.30575,-0.09548664,0.6841866,0.07460082,0.007480251,0.2426449,-0.06464001,-0.2838335,-0.2838335,0.3115876,0.6862132,0.09037578,0.009863982,0.2636153,-0.1365626,0.2219634,0.2219634
63.34392,0.1408818,1.501267,-0.000292384,-0.08810863,0.01333875,0.02288489,0.02288489,FALSE,FALSE,-3.632182,1.203433,2.018048,0.02755267,-0.07467344,-0.996812,63.33784,-0.09515905,0.6839914,0.07476068,0.005628639,0.2425534,-0.06389608,-0.2830583,-0.2830583,0.3120207,0.6862506,0.08997846,0.01662525,0.2636723,-0.1355166,0.2216182,0.2216182
63.37509,0.1409042,1.500887,-0.000884222,-0.0864892,0.01521212,0.02283108,0.02283108,FALSE,FALSE,-3.632654,1.203153,2.018463,0.02473875,-0.08395403,-0.9961487,63.3684,-0.09504414,0.6839455,0.07475567,0.002901123,0.2419453,-0.06363037,-0.2823573,-0.2823573,0.3127002,0.6865886,0.08949411,0.02434445,0.263518,-0.1337333,0.221396,0.221396
63.40462,0.1408486,1.50037,-0.001292499,-0.08487539,0.01690928,0.02302195,0.02302195,FALSE,FALSE,-3.63363,1.202832,2.01876,0.01736236,-0.08074209,-0.9965708,63.39795,-0.09452879,0.6836057,0.07513273,0.006985669,0.2418668,-0.06314611,-0.2814158,-0.2814158,0.3135761,0.6866872,0.0890857,0.0291785,0.2633155,-0.1312681,0.2210706,0.2210706
63.4337,0.1405188,1.499653,-0.001866846,-0.08311954,0.01893323,0.02366177,0.02366177,FALSE,FALSE,-3.633293,1.202348,2.019138,0.02753199,-0.06276373,-0.9976394,63.42756,-0.09446859,0.6831887,0.07493901,0.01191969,0.2419668,-0.06190361,-0.2807825,-0.2807825,0.3142014,0.6868057,0.08863425,0.02955526,0.2629868,-0.1290463,0.2205292,0.2205292
63.4681,0.1401712,1.499281,-0.00243476,-0.08251806,0.02025817,0.02466309,0.02466309,FALSE,FALSE,-3.629593,1.201752,2.019883,0.01303327,-0.1024054,-0.9946459,63.4608,-0.09390831,0.6828343,0.07482862,0.01580293,0.2420044,-0.05998275,-0.2802318,-0.2802318,0.3152461,0.6870459,0.08787608,0.03380574,0.2628054,-0.126429,0.2198442,0.2198442
63.49662,0.1400221,1.499132,-0.002752215,-0.08215143,0.02047144,0.02554057,0.02554057,FALSE,FALSE,-3.630874,1.201548,2.020206,0.008378254,-0.08084348,-0.9966868,63.49029,-0.09322786,0.6826152,0.07456541,0.01803132,0.2417152,-0.0585351,-0.2800589,-0.2800589,0.3160183,0.6872044,0.08685839,0.0378522,0.2627483,-0.1244614,0.2193602,0.2193602
