AppTime,Actor,Event_Category,Event_Type,Object,Attributes
188.7564,USER,EYE-TRACKING,DECISION_MAKING,빵,1.0845
189.7384,USER,EYE-TRACKING,DECISION_MAKING,호박,0.4889
190.4484,USER,EYE-TRACKING,DECISION_MAKING,호박,0.3042
192.7951,USER,EYE-TRACKING,DECISION_MAKING,호박,0.7272
193.7645,USER,ACTION,BTN_TOUCH,btn_uncheck,Screen1(Home_screen):btn_uncheck()
193.7661,SYSTEM,SCREEN,SCREEN_CHANGE,ChangeScreen1toScreen2After1s(),screen1:Screen1(home) to Screen2(cancel)
193.7717,USER,EYE-TRACKING,DETECTED_ITEM,instruction,0.726
197.7387,USER,ACTION,ITEM_REMOVE,Coffee,Coffee1
197.7396,SYSTEM,SYSTEM_MESSAGE,ITEM_REMOVE,screen2_result_message,커피 ( 6000 원 ) (이)가 취소되었습니다.
200.2639,USER,EYE-TRACKING,DETECTED_ITEM,instruction,0.7676
200.7404,SYSTEM,SCREEN,SCREEN_CHANGE,ChangeScreen2toScreen1After3s,Screen2(cancel) to Screen1(home)
200.7473,SYSTEM,SCREEN,SCREEN_UPDATE,UPDATE,Screen information Updated
201.5736,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.5995
202.5541,USER,EYE-TRACKING,DECISION_MAKING,빵,0.3322
202.8722,USER,EYE-TRACKING,DECISION_MAKING,양배추,0.3061
203.4656,USER,EYE-TRACKING,DECISION_MAKING,치즈,0.3022
205.6813,USER,EYE-TRACKING,DECISION_MAKING,양배추,0.9496
206.3863,USER,EYE-TRACKING,DECISION_MAKING,빵,0.38
207.1933,USER,EYE-TRACKING,DECISION_MAKING,양배추,0.619
208.0737,USER,EYE-TRACKING,DECISION_MAKING,빵,0.4995
210.0684,USER,EYE-TRACKING,DECISION_MAKING,토마토,0.818
210.6062,USER,EYE-TRACKING,DECISION_MAKING,,0.5266
211.1797,USER,EYE-TRACKING,DECISION_MAKING,토마토,0.5508
211.1908,USER,EYE-TRACKING,DECISION_MAKING,빵,2.7201
211.7943,USER,EYE-TRACKING,DECISION_MAKING,양배추,0.459
212.5453,USER,EYE-TRACKING,DECISION_MAKING,양배추,0.7061
213.188,USER,ACTION,BTN_TOUCH,btn_uncheck,Screen1(Home_screen):btn_uncheck()
213.1904,SYSTEM,SCREEN,SCREEN_CHANGE,ChangeScreen1toScreen2After1s(),screen1:Screen1(home) to Screen2(cancel)
213.1951,USER,EYE-TRACKING,DETECTED_ITEM,result_message,0.469
217.8388,USER,ACTION,ITEM_REMOVE,Pumpkin,Pumpkin1
217.8394,SYSTEM,SYSTEM_MESSAGE,ITEM_REMOVE,screen2_result_message,호박 ( 6000 원 ) (이)가 취소되었습니다.
219.8757,USER,EYE-TRACKING,DETECTED_ITEM,result_message,0.6014
220.8419,SYSTEM,SCREEN,SCREEN_CHANGE,ChangeScreen2toScreen1After3s,Screen2(cancel) to Screen1(home)
220.8481,SYSTEM,SCREEN,SCREEN_UPDATE,UPDATE,Screen information Updated
220.8489,USER,EYE-TRACKING,DETECTED_ITEM,btn_uncheck,0.6041
221.7005,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.3691
222.5025,USER,ACTION,BTN_TOUCH,btn_pay,Screen1(Home_screen):btn_pay()
222.5035,SYSTEM,SYSTEM_MESSAGE,RESULT_MSG,result_message,trying to pay
222.6419,USER,EYE-TRACKING,DETECTED_ITEM,Total_price,0.3536
222.6962,USER,EYE-TRACKING,DECISION_MAKING,,1.3773
222.8742,USER,EYE-TRACKING,DETECTED_ITEM,btn_previous,55.0765
224.2917,USER,ACTION,PAY,card,discount_yn:Y
224.2926,USER,ACTION,END,21000,discount_yn:Y
224.2931,SYSTEM,SYSTEM_MESSAGE,RESULT_MSG,21000,discount_yn:Y
224.3976,USER,EYE-TRACKING,DETECTED_ITEM,Smartphone,1.0398
224.6861,USER,EYE-TRACKING,DECISION_MAKING,토마토,1.8009
224.7878,USER,EYE-TRACKING,DECISION_MAKING,빵,1.6652
225.5621,USER,EYE-TRACKING,DETECTED_ITEM,result_message,0.4194
226.2961,SYSTEM,SCREEN,SCREEN_CHANGE,card:CallEndingScneneAfter5f,(SUCC) End of Game!
