AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
64.48377,-0.2233857,1.475049,-0.07884039,-0.014721,-0.0745724,0.02013284,0.02013284,FALSE,FALSE,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.5989,-0.2233983,1.475024,-0.0788229,-0.01476992,-0.07460976,0.02016934,0.02016934,FALSE,FALSE,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.66241,-0.2150144,1.474962,-0.06508763,-0.0120807,-0.07194939,0.01332801,0.01332801,FALSE,FALSE,-3.261322,1.17702,2.089403,0.09916977,-0.08390751,-0.9915169,64.63901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.70525,-0.2149103,1.474969,-0.06547482,-0.01236192,-0.07209705,0.01357841,0.01357841,FALSE,FALSE,-3.26142,1.17694,2.089463,0.09492502,-0.05827437,-0.9937618,64.69606,-0.242375,1.011801,0.1400789,0.003990914,0.008928673,0.04684542,-0.04608603,-0.04608603,-0.09694433,1.032568,0.1255972,0.008310529,-0.007521948,0.07015008,-0.06978568,-0.06978568
64.7429,-0.2149275,1.475101,-0.06596163,-0.01318287,-0.07226282,0.01384864,0.01384864,FALSE,FALSE,-3.261355,1.176965,2.089546,0.08826467,-0.06248931,-0.9941225,64.7358,-0.2425842,1.011907,0.1399801,0.003574454,0.008585805,0.04681472,-0.04594014,-0.04594014,-0.09693146,1.032674,0.1254489,0.006228064,-0.008154077,0.07022725,-0.06940553,-0.06940553
64.77751,-0.2149365,1.475159,-0.06606717,-0.01355055,-0.07224164,0.01397661,0.01397661,FALSE,FALSE,-3.30612,1.178398,2.085915,0.049641,-0.01714382,-0.9986101,64.77029,-0.2423909,1.011997,0.1401426,0.003234135,0.008175978,0.04692139,-0.04674321,-0.04674321,-0.09682131,1.032775,0.1255542,0.003938835,-0.008260292,0.07037277,-0.06938138,-0.06938138
64.81148,-0.2147826,1.475241,-0.06645148,-0.01394906,-0.07222648,0.01386106,0.01386106,FALSE,FALSE,-3.262012,1.177043,2.089782,0.08961963,-0.05278939,-0.9945747,64.80487,-0.2421968,1.012062,0.1398369,0.004683299,0.008026065,0.04667222,-0.04635732,-0.04635732,-0.09655488,1.032775,0.1254623,0.004263998,-0.008245847,0.07063337,-0.06950133,-0.06950133
64.84322,-0.2147175,1.475181,-0.06684069,-0.01447183,-0.0721508,0.01357921,0.01357921,FALSE,FALSE,-3.26148,1.177045,2.090132,0.08521356,-0.0566024,-0.9947377,64.83646,-0.2421756,1.012174,0.1395817,0.006126872,0.007862883,0.04691361,-0.04649982,-0.04649982,-0.09663188,1.032772,0.1252339,0.004050507,-0.008541433,0.07068113,-0.06888054,-0.06888054
64.8754,-0.2147546,1.475102,-0.06705526,-0.01420565,-0.07184897,0.01334031,0.01334031,FALSE,FALSE,-3.262153,1.176844,2.089926,0.1111556,-0.06792394,-0.9914675,64.86851,-0.2421961,1.012227,0.1394242,0.006768717,0.007973911,0.04677874,-0.04653217,-0.04653217,-0.09674287,1.032897,0.1250823,0.006006746,-0.00874061,0.07056794,-0.06885209,-0.06885209
64.90687,-0.2147202,1.474993,-0.06724323,-0.01366009,-0.0716527,0.01343946,0.01343946,FALSE,FALSE,-3.321143,1.177328,2.083684,0.03588238,-0.2206766,-0.9746781,64.89973,-0.2421547,1.012238,0.1391463,0.008167661,0.007839157,0.04699342,-0.04691504,-0.04691504,-0.09689534,1.032936,0.1246899,0.0101238,-0.008525718,0.07031589,-0.06903441,-0.06903441
