AppTime,Actor,Event_Category,Event_Type,Object,Attributes
126.0957,USER,EYE-TRACKING,OFF,result_message,0.138
126.2953,USER,EYE-TRACKING,OFF,result_message,0.178
126.3182,USER,EYE-TRACKING,OFF,L4,7.255
126.3292,USER,EYE-TRACKING,OFF,L6,3.166
126.3402,USER,EYE-TRACKING,OFF,L7,3.167
126.3731,USER,EYE-TRACKING,OFF,btn_uncheck,0.022
126.5844,USER,EYE-TRACKING,OFF,btn_uncheck,0.011
126.6172,USER,EYE-TRACKING,OFF,btn_uncheck,0.011
126.865,USER,ACTION,TOUCH,Screen1:btn_uncheck(),btn_uncheck
127.027,USER,EYE-TRACKING,OFF,btn_uncheck,0.386
127.0487,USER,EYE-TRACKING,OFF,L7,0.011
127.2049,USER,EYE-TRACKING,OFF,L5,4.844
127.238,USER,EYE-TRACKING,OFF,L6,0.179
127.2717,USER,EYE-TRACKING,OFF,L5,0.022
127.6388,USER,EYE-TRACKING,OFF,L5,0.346
127.6728,USER,EYE-TRACKING,OFF,L5,0.011
127.8623,USER,EYE-TRACKING,OFF,L6,0.178
127.8696,SYSTEM,SCREEN,CHANGE,ChangeScreen1toScreen2After1s(),Screen1 to Screen3
128.1048,USER,EYE-TRACKING,OFF,btn_home,0.012
128.27,USER,EYE-TRACKING,OFF,btn_home,0.146
128.3249,USER,EYE-TRACKING,OFF,result_message,0.022
128.9046,USER,EYE-TRACKING,OFF,instruction,0.568
129.0159,USER,EYE-TRACKING,OFF,instruction,0.088
129.1386,USER,EYE-TRACKING,OFF,instruction,0.099
130.3368,USER,EYE-TRACKING,OFF,btn_home,2.044
130.5374,USER,EYE-TRACKING,OFF,btn_home,0.023
131.6613,SYSTEM,SCREEN,CHANGE,btnHome(),Screen1 to Screen2
131.8,USER,EYE-TRACKING,OFF,L7,0.022
131.8111,USER,EYE-TRACKING,OFF,L3,8.669
131.8339,USER,EYE-TRACKING,OFF,L1,0.010
132.0336,USER,EYE-TRACKING,OFF,result_message,0.189
132.0791,USER,EYE-TRACKING,OFF,L1,0.033
132.271,USER,EYE-TRACKING,OFF,L2,5.965
132.4824,USER,EYE-TRACKING,OFF,L1,0.197
132.7262,USER,EYE-TRACKING,OFF,L4,0.233
132.8934,USER,EYE-TRACKING,OFF,L1,0.089
133.3103,USER,EYE-TRACKING,OFF,L6,0.381
133.6034,USER,EYE-TRACKING,OFF,L5,0.281
133.8035,USER,EYE-TRACKING,OFF,L6,0.189
133.9804,USER,EYE-TRACKING,OFF,btn_uncheck,0.166
134.226,USER,EYE-TRACKING,OFF,btn_uncheck,0.222
134.6948,USER,ACTION,TOUCH,Screen1:btn_uncheck(),btn_uncheck
134.8111,USER,EYE-TRACKING,OFF,btn_uncheck,0.543
134.8561,USER,EYE-TRACKING,OFF,btn_uncheck,0.012
134.9009,USER,EYE-TRACKING,OFF,L5,0.023
135.0345,USER,EYE-TRACKING,OFF,L4,0.122
135.1802,USER,EYE-TRACKING,OFF,L5,0.124
135.2908,USER,EYE-TRACKING,OFF,L4,0.100
135.5695,USER,EYE-TRACKING,OFF,result_message,0.256
135.6358,USER,EYE-TRACKING,OFF,result_message,0.045
135.6979,SYSTEM,SCREEN,CHANGE,ChangeScreen1toScreen2After1s(),Screen1 to Screen3
135.7038,USER,EYE-TRACKING,OFF,btn_home,1.105
136.0434,USER,EYE-TRACKING,OFF,result_message,0.176
136.187,USER,EYE-TRACKING,OFF,btn_home,0.111
136.2316,USER,EYE-TRACKING,OFF,btn_home,0.022
137.8806,SYSTEM,SYSTEM_MESSAGE,REMOVE,Baguette,msg:Baguette is removed.
137.8813,USER,ACTION,REMOVE,Baguette,item_code:Baguette1
139.6975,USER,EYE-TRACKING,OFF,result_message,1.074
140.7448,USER,EYE-TRACKING,OFF,result_message,0.545
140.8817,SYSTEM,SCREEN,CHANGE,ChangeScreen2toScreen1After2s(),Screen2 to Screen1
140.8907,USER,EYE-TRACKING,OFF,result_message,0.045
141.1051,USER,EYE-TRACKING,OFF,L6,6.237
141.3297,USER,EYE-TRACKING,OFF,L3,0.211
141.511,USER,EYE-TRACKING,OFF,L4,0.170
142.0656,USER,EYE-TRACKING,OFF,total_TA,0.542
142.0885,USER,EYE-TRACKING,OFF,L6,0.011
142.7537,USER,EYE-TRACKING,OFF,L3,0.652
142.9439,USER,EYE-TRACKING,OFF,L2,0.176
142.9661,USER,EYE-TRACKING,OFF,L1,7.662
143.1105,USER,EYE-TRACKING,OFF,result_message,0.134
143.2321,USER,EYE-TRACKING,OFF,L1,0.109
143.3876,USER,EYE-TRACKING,OFF,result_message,0.144
143.4214,USER,EYE-TRACKING,OFF,L4,0.012
143.5103,USER,EYE-TRACKING,OFF,total_TA,0.068
143.6987,USER,EYE-TRACKING,OFF,total_TA,0.167
143.7653,USER,EYE-TRACKING,OFF,btn_pay,0.022
143.776,USER,EYE-TRACKING,OFF,total_TA,0.045
143.8214,USER,EYE-TRACKING,OFF,total_TA,0.025
143.8536,USER,EYE-TRACKING,OFF,total_TA,0.010
147.729,USER,EYE-TRACKING,OFF,total_DC,0.269
147.9523,USER,EYE-TRACKING,OFF,total_DC,0.078
148.0071,USER,EYE-TRACKING,OFF,total_DC,0.023
148.274,USER,EYE-TRACKING,OFF,total_DC,0.246
148.6186,USER,EYE-TRACKING,OFF,total_TA,0.289
148.8139,USER,EYE-TRACKING,OFF,btn_uncheck,0.168
150.6365,USER,EYE-TRACKING,OFF,total_TA,0.478
150.8664,USER,ACTION,TOUCH,Screen1:btn_uncheck(),btn_uncheck
151.0164,USER,EYE-TRACKING,OFF,btn_uncheck,0.367
151.0271,USER,EYE-TRACKING,OFF,L7,9.935
151.06,USER,EYE-TRACKING,OFF,L4,0.022
151.1272,USER,EYE-TRACKING,OFF,L2,0.054
151.5616,USER,EYE-TRACKING,OFF,L3,0.423
151.7504,USER,EYE-TRACKING,OFF,L5,0.178
151.7883,USER,EYE-TRACKING,OFF,L4,0.023
151.8656,SYSTEM,SCREEN,CHANGE,ChangeScreen1toScreen2After1s(),Screen1 to Screen3
152.2341,USER,EYE-TRACKING,OFF,result_message,0.045
152.3938,USER,EYE-TRACKING,OFF,btn_home,0.136
153.8766,SYSTEM,SYSTEM_MESSAGE,REMOVE,Cheese,msg:Cheese is removed.
